"demande_id","form","state","errors"
"9716","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"9726","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"9728","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Document associé au cadre juridique doit être rempli(e)
Lien vers le texte relatif au cadre juridique doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"9724","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Lien vers le texte relatif au cadre juridique n'est pas un lien valide
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"9912","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"9913","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"9937","api-impot-particulier-sandbox","refused","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"9986","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"10174","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"10175","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"10218","api-impot-particulier-sandbox","refused","Durée de conservation des données en mois doit être rempli(e)
Document associé au cadre juridique doit être rempli(e)
Lien vers le texte relatif au cadre juridique doit être rempli(e)
Nature du cadre juridique doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"10254","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"10405","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Document associé au cadre juridique doit être rempli(e)
Lien vers le texte relatif au cadre juridique doit être rempli(e)
Nature du cadre juridique doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"10461","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"10740","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"10685","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"10917","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"10918","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"10922","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"10929","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"11081","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"11088","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"11241","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"11332","api-impot-particulier-sandbox","refused","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"11432","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"11434","api-impot-particulier-sandbox","validated","Durée de conservation des données en mois doit être rempli(e)
Email du responsable de traitement doit être rempli(e)
Téléphone du responsable de traitement doit être rempli(e)
Email du responsable de traitement n'est pas valide
Nom de famille du responsable de traitement doit être rempli(e)
Prénom du responsable de traitement doit être rempli(e)
Fonction du responsable de traitement doit être rempli(e)
Email du délégué à la protection des données doit être rempli(e)
Téléphone du délégué à la protection des données doit être rempli(e)
Email du délégué à la protection des données n'est pas valide
Nom de famille du délégué à la protection des données doit être rempli(e)
Prénom du délégué à la protection des données doit être rempli(e)
Fonction du délégué à la protection des données doit être rempli(e)"
"25959","api-r2p-sandbox","refused","Lien vers le texte relatif au cadre juridique n'est pas un lien valide"
"36588","api-impot-particulier-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus
Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"38311","api-impot-particulier-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus
Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"38312","api-impot-particulier-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus
Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"40452","api-impot-particulier-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus
Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"40554","api-impot-particulier-sandbox","validated","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus"
"40647","api-impot-particulier-sandbox","validated","Lien vers le texte relatif au cadre juridique n'est pas un lien valide"
"40937","api-impot-particulier-sandbox","refused","Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"41052","api-impot-particulier-sandbox","refused","Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"41078","api-impot-particulier-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus
Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"41318","api-impot-particulier-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus"
"42478","api-impot-particulier-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus
Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"43668","api-impot-particulier-carte-transport-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus"
"44337","api-impot-particulier-sandbox","validated","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus
Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"45014","api-impot-particulier-sandbox","refused","Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"45111","api-impot-particulier-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus"
"45173","api-impot-particulier-sandbox","validated","Lien vers le texte relatif au cadre juridique n'est pas un lien valide"
"60908","api-impot-particulier-sandbox","refused","La modalité d'accès aux données doit être rempli(e)"
"46671","api-impot-particulier-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus
Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"47509","api-impot-particulier-sandbox","validated","Lien vers le texte relatif au cadre juridique n'est pas un lien valide
Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"47576","api-impot-particulier-sandbox","refused","Lien vers le texte relatif au cadre juridique n'est pas un lien valide
Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus"
"48610","api-impot-particulier-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus"
"48536","api-impot-particulier-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus
Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"48821","api-impot-particulier-activites-periscolaires-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus
Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"49097","api-impot-particulier-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus
Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"49181","api-impot-particulier-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus
Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"61124","api-impot-particulier-cantine-scolaire-sandbox","refused","La modalité d'accès aux données doit être rempli(e)"
"49730","api-impot-particulier-sandbox","validated","Lien vers le texte relatif au cadre juridique n'est pas un lien valide"
"50132","api-impot-particulier-cantine-scolaire-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus
Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"50140","api-impot-particulier-sandbox","refused","Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"50318","api-impot-particulier-sandbox","refused","Lien vers le texte relatif au cadre juridique n'est pas un lien valide
Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus"
"50868","api-impot-particulier-activites-periscolaires-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus"
"50966","api-impot-particulier-sandbox","refused","Lien vers le texte relatif au cadre juridique n'est pas un lien valide"
"51356","api-impot-particulier-cantine-scolaire-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus
Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"51795","api-infinoe-sandbox","validated","Lien vers le texte relatif au cadre juridique n'est pas un lien valide"
"52167","api-impot-particulier-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus"
"59351","api-impot-particulier-production-editeur","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus"
"52907","api-impot-particulier-sandbox","refused","Lien vers le texte relatif au cadre juridique n'est pas un lien valide
Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus"
"52985","api-impot-particulier-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus
Les données sont invalides : Des données incompatibles entre elles ont été cochées. Pour connaître les modalités d’appel et de réponse de l’API Impôt particulier ainsi que les données proposées, vous pouvez consulter la documentation dans la rubrique ""mode de fonctionnement de l’API Impôt Particulier"""
"53193","api-impot-particulier-sandbox","refused","Les données sont invalides : Vous ne pouvez pas sélectionner la donnée 'Avant-dernière année de revenu, si la dernière année de revenu est indisponible' avec d'autres années de revenus"
"54497","api-impot-particulier-sandbox","validated","Lien vers le texte relatif au cadre juridique n'est pas un lien valide"
"54510","api-impot-particulier-sandbox","validated","Lien vers le texte relatif au cadre juridique n'est pas un lien valide"
